age_years,gender_id,district_id,police_station_id,initial_gravity_offence_id,initial_crime_major_head_id,initial_crime_minor_head_id,initial_hour_of_day,initial_day_of_week,initial_month,initial_is_weekend,initial_is_night_time,initial_co_offender_count,recidivism_flag
37,1,5,16,2,1,6,21,4,11,0,0,1,0
38,1,2,5,2,1,7,2,0,12,0,1,2,0
44,1,16,4,2,1,5,23,1,9,0,1,1,0
46,1,2,5,1,5,1,7,4,3,0,0,1,0
27,2,10,15,1,1,7,11,1,2,0,0,2,0
30,2,1,19,1,1,7,12,6,7,1,0,3,1
71,2,1,19,1,2,3,14,0,9,0,0,1,0
30,3,7,20,2,2,2,15,5,1,1,0,1,1
39,3,3,8,1,4,10,0,2,8,0,1,1,0
52,3,12,14,1,2,3,1,0,6,0,1,2,1
55,3,17,6,2,5,1,5,5,12,1,1,1,0
59,3,18,13,1,2,12,22,0,4,0,1,1,1
67,3,1,19,1,3,8,13,2,3,0,0,1,0
25,1,1,19,1,4,10,19,5,10,1,0,1,0
30,1,13,2,1,5,11,20,4,1,0,0,2,1
69,1,7,20,2,2,3,8,3,5,0,0,3,0
70,1,18,13,1,1,5,6,6,7,1,0,3,0
27,2,7,20,1,2,2,7,3,1,0,0,1,0
29,2,11,17,2,1,6,23,1,11,0,1,3,0
30,2,7,20,2,3,8,20,3,3,0,0,3,1
48,2,8,3,2,2,2,3,3,10,0,1,2,0
56,2,5,16,1,5,9,10,2,12,0,0,2,0
59,2,19,7,2,2,12,21,5,2,1,0,3,0
63,2,5,16,1,1,7,6,4,9,0,0,1,0
74,2,19,7,1,1,7,16,3,4,0,0,2,0
24,3,14,12,1,3,4,18,3,8,0,0,1,0
30,3,12,14,2,5,9,14,3,9,0,0,1,1
31,3,8,3,1,5,9,23,1,6,0,1,1,0
37,3,8,3,1,1,6,15,1,4,0,0,3,0
41,3,7,20,1,1,7,15,6,5,1,0,1,0
42,3,9,10,1,2,2,19,0,9,0,0,1,0
56,3,15,1,2,3,8,1,0,3,0,1,1,1
30,1,1,19,2,3,4,16,5,4,1,0,2,1
51,1,5,16,2,2,3,9,3,7,0,0,1,0
30,2,1,19,2,1,5,16,1,5,0,0,3,1
35,2,4,11,1,3,4,3,2,7,0,1,1,0
38,2,4,11,1,1,6,9,4,7,0,0,1,0
39,2,12,14,1,5,9,15,0,6,0,0,2,0
42,2,4,11,2,2,3,19,3,3,0,0,1,0
45,2,15,1,1,2,3,22,5,8,1,1,1,0
65,2,17,6,1,3,8,6,2,1,0,0,1,0
68,2,20,9,2,1,7,3,2,8,0,1,2,0
72,2,11,17,2,2,12,14,4,1,0,0,2,1
75,2,4,11,1,5,11,14,4,2,0,0,1,1
22,3,8,3,2,5,1,3,0,10,0,1,2,0
30,3,15,1,1,3,8,18,3,4,0,0,1,1
33,3,18,13,1,2,12,22,2,11,0,1,1,0
19,1,4,11,2,2,2,5,3,1,0,1,2,0
25,1,4,11,2,2,3,4,1,4,0,1,1,1
28,1,18,13,1,5,11,11,2,12,0,0,2,0
30,1,14,12,2,3,4,2,0,9,0,1,2,1
40,1,15,1,2,4,10,18,5,1,1,0,2,0
20,2,20,9,1,2,2,23,1,4,0,1,1,0
30,2,12,14,2,2,12,4,6,2,1,1,2,1
33,2,5,16,1,5,9,10,1,9,0,0,3,0
43,2,20,9,1,3,4,23,3,1,0,1,1,0
56,2,6,18,2,4,10,19,5,6,1,0,1,0
60,2,19,7,2,1,5,4,2,2,0,1,2,0
30,3,2,5,2,4,10,23,5,12,1,1,1,1
32,3,11,17,1,2,2,11,5,3,1,0,3,0
43,3,10,15,1,2,12,4,3,5,0,1,1,0
45,3,11,17,1,1,7,18,3,10,0,0,1,0
58,3,1,19,2,3,4,8,1,11,0,0,1,0
30,1,13,2,1,3,8,12,0,12,0,0,2,1
39,1,19,7,1,2,3,20,1,1,0,0,1,0
43,1,16,4,2,4,10,7,5,6,1,0,3,0
49,1,3,8,1,5,9,14,1,7,0,0,3,0
50,1,4,11,1,3,4,6,2,8,0,0,2,0
19,2,5,16,2,1,5,7,1,4,0,0,3,0
27,2,7,20,1,2,12,21,5,7,1,0,2,0
30,2,18,13,2,4,10,15,1,3,0,0,1,1
55,2,12,14,1,5,1,6,0,6,0,0,1,0
56,2,6,18,1,2,12,11,0,1,0,0,1,0
62,2,12,14,2,2,3,4,4,2,0,1,2,0
65,2,12,14,2,5,11,2,1,7,0,1,2,0
74,2,15,1,1,2,3,3,0,7,0,1,1,0
23,3,18,13,2,1,5,1,4,10,0,1,2,0
30,3,6,18,1,3,8,17,3,4,0,0,1,1
33,3,13,2,1,1,6,22,6,4,1,1,3,0
39,3,2,5,1,3,4,17,4,6,0,0,2,0
47,3,14,12,1,1,7,14,0,8,0,0,2,0
53,3,12,14,1,1,7,12,0,3,0,0,2,1
59,3,6,18,1,1,6,5,2,9,0,1,2,0
61,3,4,11,2,1,5,3,5,5,1,1,1,0
72,3,11,17,1,5,11,13,2,2,0,0,2,0
73,3,7,20,2,1,7,23,2,11,0,1,1,0
30,1,6,18,2,5,9,3,6,4,1,1,1,1
42,1,18,13,2,2,12,13,2,7,0,0,2,0
61,1,3,8,1,2,2,6,1,9,0,0,2,0
70,1,17,6,2,1,5,11,1,1,0,0,2,0
73,1,16,4,1,2,3,2,0,4,0,1,1,0
30,2,12,14,1,5,9,8,2,2,0,0,2,1
38,2,15,1,1,5,9,4,1,12,0,1,2,0
41,2,8,3,2,3,4,16,1,6,0,0,3,0
48,2,14,12,2,1,5,23,5,1,1,1,2,0
64,2,8,3,2,2,12,19,6,11,1,0,2,0
75,2,10,15,1,1,6,10,4,1,0,0,1,0
19,3,18,13,2,1,6,1,5,1,1,1,2,0
30,3,13,2,1,2,12,15,1,2,0,0,2,1
45,3,4,11,1,5,9,6,5,11,1,0,2,0
75,3,5,16,1,3,4,21,1,2,0,0,1,0
18,1,6,18,2,3,4,0,6,10,1,1,2,0
20,1,8,3,2,4,10,22,3,11,0,1,2,0
30,1,9,10,1,2,3,3,2,11,0,1,2,1
32,1,10,15,1,1,6,8,4,11,0,0,3,0
53,1,2,5,2,3,8,0,3,12,0,1,1,0
57,1,13,2,2,3,4,21,0,7,0,0,3,0
61,1,9,10,2,4,10,10,0,8,0,0,2,0
22,2,6,18,2,1,7,20,5,3,1,0,3,0
30,2,19,7,1,4,10,8,4,11,0,0,3,1
33,2,11,17,1,1,5,0,2,7,0,1,1,0
37,2,9,10,2,5,11,0,1,7,0,1,3,1
44,2,8,3,1,1,7,8,2,8,0,0,1,0
18,3,18,13,2,4,10,16,1,8,0,0,3,0
30,3,8,3,2,5,1,18,4,2,0,0,3,1
32,3,15,1,1,1,5,5,5,10,1,1,3,0
33,3,20,9,2,3,4,9,3,12,0,0,1,0
37,3,13,2,2,2,12,9,4,7,0,0,1,0
41,3,9,10,2,1,5,4,2,10,0,1,1,0
50,3,19,7,1,1,6,6,3,1,0,0,1,0
62,3,16,4,2,2,2,22,2,1,0,1,3,1
64,3,19,7,1,5,9,19,6,5,1,0,2,0
27,1,19,7,1,2,3,7,6,6,1,0,2,1
30,1,8,3,1,5,11,2,6,4,1,1,1,1
33,1,11,17,1,3,8,3,3,6,0,1,1,0
36,1,11,17,2,2,2,19,6,4,1,0,1,0
43,1,7,20,2,3,8,3,4,10,0,1,1,0
51,1,17,6,2,4,10,22,1,5,0,1,3,0
55,1,8,3,1,1,7,6,2,11,0,0,2,0
59,1,9,10,1,1,6,10,3,7,0,0,3,0
75,1,4,11,2,5,9,2,4,8,0,1,3,0
21,2,20,9,2,2,3,21,2,3,0,0,2,0
28,2,14,12,1,2,12,0,0,12,0,1,1,0
30,2,13,2,1,2,2,8,5,2,1,0,1,1
35,2,1,19,2,5,1,11,5,11,1,0,3,0
39,2,3,8,2,3,8,15,6,12,1,0,1,1
43,2,3,8,1,1,6,16,2,7,0,0,1,0
65,2,7,20,1,5,1,11,5,7,1,0,1,0
67,2,12,14,1,1,5,16,1,9,0,0,3,0
19,3,1,19,1,5,9,21,0,2,0,0,2,0
30,3,1,19,1,5,9,6,2,8,0,0,2,1
61,3,9,10,1,5,9,6,4,1,0,0,2,0
70,3,5,16,2,4,10,19,1,4,0,0,1,0
23,1,12,14,2,4,10,0,1,1,0,1,1,0
29,1,18,13,1,4,10,4,5,11,1,1,2,0
30,1,14,12,2,5,11,8,4,3,0,0,2,1
54,1,1,19,1,3,4,7,3,4,0,0,1,0
63,1,15,1,2,5,9,14,2,7,0,0,1,0
20,2,11,17,1,4,10,4,0,3,0,1,3,0
25,2,8,3,2,2,3,18,3,9,0,0,2,0
27,2,8,3,2,4,10,9,2,10,0,0,1,0
30,2,16,4,1,5,1,22,1,11,0,1,3,1
42,2,2,5,1,5,9,19,2,10,0,0,1,0
47,2,6,18,2,5,1,20,5,12,1,0,2,1
60,2,19,7,2,5,1,15,6,8,1,0,1,0
70,2,4,11,1,3,8,4,2,1,0,1,2,0
20,3,19,7,1,5,1,13,3,6,0,0,3,0
21,3,12,14,2,3,8,13,0,6,0,0,3,0
22,3,1,19,1,5,9,3,5,1,1,1,1,0
29,3,16,4,2,1,6,13,4,11,0,0,3,0
30,3,17,6,1,2,12,10,5,4,1,0,1,1
44,3,10,15,2,4,10,2,0,7,0,1,2,0
46,3,14,12,1,5,9,21,3,5,0,0,1,1
54,3,5,16,1,5,9,5,5,7,1,1,1,0
30,1,18,13,1,5,11,19,3,6,0,0,2,1
47,1,7,20,2,5,11,21,0,10,0,0,1,0
66,1,1,19,1,2,2,9,0,10,0,0,1,0
70,1,13,2,2,3,4,21,0,7,0,0,3,0
73,1,18,13,1,3,4,6,5,7,1,0,1,0
30,2,16,4,1,1,5,5,3,1,0,1,1,1
47,2,16,4,2,3,8,18,0,6,0,0,3,0
51,2,16,4,1,4,10,16,3,3,0,0,3,0
59,2,12,14,1,1,7,0,0,3,0,1,1,0
61,2,14,12,1,3,8,16,5,12,1,0,1,0
67,2,13,2,2,5,11,8,4,4,0,0,1,0
75,2,4,11,1,1,6,6,2,8,0,0,2,0
29,3,14,12,2,2,2,19,4,2,0,0,1,0
30,3,6,18,2,1,5,14,3,4,0,0,1,1
48,3,12,14,1,4,10,16,5,4,1,0,3,0
50,3,8,3,2,5,11,0,4,4,0,1,1,0
51,3,2,5,1,1,7,2,6,7,1,1,1,1
75,3,19,7,2,3,8,18,3,7,0,0,3,0
23,1,8,3,2,5,1,19,4,8,0,0,1,0
30,1,7,20,2,1,7,8,6,2,1,0,1,1
31,1,8,3,2,1,6,3,1,10,0,1,3,0
43,1,5,16,1,5,9,13,1,11,0,0,1,0
53,1,2,5,2,2,12,14,6,3,1,0,2,0
58,1,11,17,1,2,12,15,1,5,0,0,1,0
64,1,13,2,1,2,3,23,3,1,0,1,2,0
22,2,10,15,1,5,1,18,3,9,0,0,2,0
26,2,14,12,2,2,12,1,6,1,1,1,3,0
30,2,10,15,2,1,6,7,3,2,0,0,1,1
52,2,13,2,1,4,10,22,5,11,1,1,2,0
56,2,14,12,1,1,7,3,3,10,0,1,1,0
62,2,3,8,2,1,6,13,6,3,1,0,1,1
27,3,3,8,2,2,3,17,5,1,1,0,2,0
30,3,3,8,1,1,6,22,1,10,0,1,3,1
36,3,7,20,1,3,4,19,1,7,0,0,1,0
41,3,10,15,2,4,10,13,0,1,0,0,1,0
42,3,7,20,2,5,11,6,6,1,1,0,3,0
61,3,7,20,1,5,1,4,3,6,0,1,1,0
63,3,3,8,2,2,3,9,2,9,0,0,1,0
66,3,14,12,1,3,4,3,4,2,0,1,3,0
22,1,9,10,2,2,12,15,6,10,1,0,1,0
30,1,19,7,2,1,6,19,5,6,1,0,1,1
56,1,16,4,1,1,5,1,3,12,0,1,3,0
57,1,3,8,1,1,6,4,4,12,0,1,3,0
24,2,18,13,1,1,7,10,1,9,0,0,1,0
30,2,6,18,2,1,5,23,2,6,0,1,2,1
35,2,10,15,2,2,2,0,4,12,0,1,1,0
52,2,1,19,1,2,12,9,2,1,0,0,2,0
57,2,8,3,2,1,6,7,3,8,0,0,1,0
63,2,17,6,2,2,12,16,3,11,0,0,3,0
73,2,2,5,1,2,3,6,4,9,0,0,3,0
30,3,14,12,1,2,2,23,4,9,0,1,1,1
31,3,8,3,2,1,7,14,2,3,0,0,1,0
44,3,2,5,1,2,3,6,4,9,0,0,3,1
45,3,13,2,1,4,10,10,1,2,0,0,1,1
53,3,5,16,2,4,10,15,3,5,0,0,3,0
54,3,14,12,2,5,11,9,1,4,0,0,2,0
59,3,7,20,2,2,2,14,3,8,0,0,1,0
65,3,14,12,2,3,8,7,1,4,0,0,3,0
66,3,15,1,2,2,2,19,3,9,0,0,3,0
70,3,15,1,1,5,9,6,3,12,0,0,1,0
18,1,7,20,2,1,7,14,1,3,0,0,3,0
19,1,8,3,2,5,9,7,6,8,1,0,3,0
21,1,9,10,2,3,8,9,1,8,0,0,2,0
29,1,18,13,1,1,6,14,0,10,0,0,1,0
30,1,10,15,2,5,9,14,3,6,0,0,2,1
41,1,1,19,2,2,2,11,6,11,1,0,2,0
68,1,1,19,1,5,1,3,6,5,1,1,2,0
71,1,2,5,1,2,12,5,0,5,0,1,3,0
19,2,19,7,1,5,11,3,6,7,1,1,2,0
30,2,15,1,2,2,12,17,2,10,0,0,1,1
45,2,20,9,2,3,8,22,3,8,0,1,1,0
51,2,13,2,2,3,8,16,4,9,0,0,1,0
72,2,17,6,1,2,12,18,0,5,0,0,2,0
75,2,5,16,2,5,1,0,3,10,0,1,2,0
27,3,1,19,2,1,7,1,4,4,0,1,3,0
30,3,6,18,2,5,9,13,6,2,1,0,1,1
59,3,18,13,2,5,1,12,6,11,1,0,3,0
63,3,5,16,2,1,7,23,3,5,0,1,3,0
68,3,11,17,1,2,2,23,2,7,0,1,1,0
21,1,16,4,1,2,3,7,5,8,1,0,1,1
30,1,19,7,1,2,12,5,4,2,0,1,1,1
33,1,19,7,1,3,4,19,0,7,0,0,2,0
36,1,3,8,1,2,3,5,2,1,0,1,3,0
39,1,15,1,1,5,9,18,6,1,1,0,1,0
41,1,10,15,1,5,11,15,1,11,0,0,1,0
50,1,15,1,2,2,3,7,6,2,1,0,1,0
59,1,20,9,1,5,11,20,5,7,1,0,2,0
68,1,3,8,1,5,1,9,0,7,0,0,2,0
30,2,7,20,1,1,7,13,1,1,0,0,2,1
44,2,2,5,2,3,4,22,6,3,1,1,3,0
54,2,14,12,2,5,9,5,0,7,0,1,2,0
68,2,15,1,1,5,11,11,2,12,0,0,3,0
21,3,19,7,2,5,9,14,0,2,0,0,1,0
30,3,5,16,2,2,2,20,5,3,1,0,2,1
39,3,13,2,1,5,1,16,6,5,1,0,2,0
59,3,16,4,2,1,6,5,1,5,0,1,2,0
63,3,2,5,1,3,4,14,1,11,0,0,1,0
69,3,18,13,1,2,2,19,6,2,1,0,1,0
23,1,18,13,2,4,10,17,6,7,1,0,2,0
30,1,11,17,1,2,2,15,1,6,0,0,2,1
51,1,16,4,1,3,8,0,4,1,0,1,1,0
52,1,4,11,1,5,11,21,4,12,0,0,2,0
18,2,8,3,1,2,3,3,1,8,0,1,1,0
30,2,13,2,1,2,12,4,3,12,0,1,3,1
38,2,8,3,2,4,10,22,3,11,0,1,2,0
46,2,3,8,2,3,8,15,5,7,1,0,1,0
71,2,10,15,2,2,3,17,4,12,0,0,3,0
74,2,5,16,2,3,4,19,2,4,0,0,2,0
20,3,8,3,1,2,2,11,0,9,0,0,1,0
30,3,20,9,2,4,10,7,6,4,1,0,1,1
31,3,4,11,1,2,2,16,1,8,0,0,1,0
43,3,16,4,2,3,8,4,6,9,1,1,3,0
48,3,5,16,1,2,3,1,3,11,0,1,1,0
50,3,4,11,1,1,5,10,6,3,1,0,1,0
53,3,2,5,2,5,11,22,5,9,1,1,1,0
56,3,15,1,2,3,8,19,2,12,0,0,2,0
58,3,2,5,1,1,5,18,6,3,1,0,1,0
74,3,5,16,1,1,6,15,4,10,0,0,3,0
75,3,9,10,1,5,1,21,1,4,0,0,1,0
30,1,3,8,2,2,12,6,4,2,0,0,2,1
33,1,15,1,2,5,9,19,4,6,0,0,2,0
40,1,17,6,1,5,1,11,4,5,0,0,3,0
45,1,14,12,2,1,7,9,3,1,0,0,1,1
52,1,2,5,1,4,10,5,0,4,0,1,1,0
68,1,13,2,2,5,9,1,6,3,1,1,1,0
71,1,7,20,2,3,4,17,5,3,1,0,1,0
75,1,18,13,1,2,12,12,3,1,0,0,3,0
25,2,12,14,1,1,5,18,2,4,0,0,1,0
30,2,11,17,1,3,8,12,6,11,1,0,3,1
46,2,19,7,2,1,6,0,0,5,0,1,2,0
70,2,5,16,2,1,6,17,5,8,1,0,1,0
23,3,11,17,2,1,5,13,0,7,0,0,1,0
30,3,15,1,2,1,6,5,6,2,1,1,1,1
35,3,6,18,2,1,6,21,4,11,0,0,2,0
41,3,20,9,2,1,7,1,2,1,0,1,2,0
46,3,10,15,1,5,11,6,6,2,1,0,2,0
60,3,18,13,1,5,11,8,6,6,1,0,2,0
20,1,7,20,2,2,2,12,0,6,0,0,1,0
30,1,3,8,1,1,6,21,4,12,0,0,2,1
33,1,15,1,2,3,8,2,0,10,0,1,3,0
35,1,6,18,1,3,4,5,0,6,0,1,1,0
54,1,8,3,2,5,1,3,0,10,0,1,2,0
62,1,6,18,2,5,9,2,4,4,0,1,1,0
68,1,5,16,2,2,2,9,3,7,0,0,2,0
20,2,17,6,2,1,5,15,0,8,0,0,1,0
30,2,10,15,2,1,6,1,6,10,1,1,1,1
32,2,19,7,1,5,11,21,3,7,0,0,1,0
42,2,18,13,1,1,6,21,4,6,0,0,1,0
51,2,16,4,2,5,11,2,0,8,0,1,1,0
53,2,1,19,1,1,5,18,0,4,0,0,1,0
18,3,5,16,1,5,11,4,6,4,1,1,1,1
20,3,1,19,2,3,8,4,2,8,0,1,1,0
30,3,10,15,2,1,5,19,4,1,0,0,3,1
37,3,8,3,2,2,3,2,3,6,0,1,2,0
39,3,11,17,1,5,11,22,3,5,0,1,3,0
43,3,5,16,2,1,7,3,6,1,1,1,1,0
62,3,4,11,2,1,7,14,0,10,0,0,2,0
23,1,17,6,2,2,3,2,3,4,0,1,1,0
30,1,9,10,2,3,4,5,5,7,1,1,1,1
59,1,10,15,1,4,10,3,6,6,1,1,3,0
67,1,6,18,2,2,2,15,5,8,1,0,1,0
30,2,5,16,1,5,1,20,0,1,0,0,2,1
34,2,11,17,2,5,9,22,2,2,0,1,2,0
44,2,6,18,1,1,7,16,2,5,0,0,1,0
51,2,11,17,1,3,8,11,4,10,0,0,3,0
59,2,17,6,1,3,4,10,1,7,0,0,2,0
30,3,19,7,2,3,4,10,6,10,1,0,2,1
38,3,7,20,1,2,12,1,0,10,0,1,1,0
42,3,19,7,2,5,1,21,1,2,0,0,1,0
45,3,8,3,2,3,4,3,2,9,0,1,1,0
50,3,2,5,2,5,11,9,6,3,1,0,2,1
52,3,17,6,2,1,5,15,0,1,0,0,1,1
55,3,18,13,2,3,8,23,4,9,0,1,1,1
67,3,15,1,2,3,4,19,2,5,0,0,2,0
18,1,19,7,2,3,4,12,0,4,0,0,2,0
30,1,8,3,1,5,1,19,2,4,0,0,3,1
55,1,18,13,1,3,4,21,5,3,1,0,2,0
18,2,5,16,2,5,1,0,6,12,1,1,2,0
24,2,15,1,2,2,2,23,1,10,0,1,2,0
30,2,19,7,1,5,1,3,4,2,0,1,1,1
32,2,12,14,2,3,4,14,5,5,1,0,3,0
50,2,20,9,1,3,4,19,3,7,0,0,1,0
51,2,2,5,2,5,9,10,0,4,0,0,3,0
56,2,19,7,1,1,7,6,5,3,1,0,3,0
30,3,11,17,1,2,3,5,6,1,1,1,3,1
41,3,13,2,2,3,8,21,5,6,1,0,1,0
49,3,2,5,2,1,5,13,1,1,0,0,1,0
54,3,18,13,2,1,6,4,4,3,0,1,3,0
56,3,14,12,1,4,10,2,1,10,0,1,1,0
59,3,18,13,1,3,4,19,6,3,1,0,1,0
61,3,19,7,1,5,11,20,4,6,0,0,2,0
68,3,18,13,1,3,8,3,4,6,0,1,3,0
72,3,2,5,1,2,2,16,0,4,0,0,1,0
73,3,2,5,1,2,2,7,5,11,1,0,3,0
24,1,15,1,2,3,4,18,5,1,1,0,3,0
30,1,20,9,1,3,4,13,0,4,0,0,2,1
51,1,2,5,2,5,1,15,6,6,1,0,2,0
56,1,8,3,1,3,4,7,2,6,0,0,1,0
71,1,17,6,1,2,12,1,2,3,0,1,2,0
30,2,17,6,1,3,8,20,0,10,0,0,3,1
34,2,2,5,1,5,1,9,4,9,0,0,2,0
40,2,13,2,1,5,1,1,3,2,0,1,2,0
45,2,12,14,2,4,10,15,3,12,0,0,1,0
55,2,17,6,2,3,4,2,2,6,0,1,2,0
71,2,12,14,1,2,3,6,0,6,0,0,1,0
75,2,13,2,2,5,1,3,5,4,1,1,3,0
22,3,3,8,2,2,12,16,6,3,1,0,1,0
28,3,4,11,2,2,12,17,2,1,0,0,1,0
30,3,1,19,2,2,12,13,4,8,0,0,1,1
42,3,16,4,2,1,6,11,2,12,0,0,2,0
70,3,8,3,2,1,7,15,6,8,1,0,1,0
73,3,17,6,2,3,4,3,2,12,0,1,1,0
18,1,9,10,1,3,4,11,6,1,1,0,2,0
28,1,10,15,2,3,4,10,2,9,0,0,3,0
30,1,9,10,2,2,2,9,6,9,1,0,3,1
33,1,1,19,2,2,2,7,2,3,0,0,1,0
36,1,5,16,1,2,2,20,1,1,0,0,1,0
43,1,15,1,1,1,6,15,2,11,0,0,1,0
73,1,20,9,2,3,8,3,4,6,0,1,3,1
19,2,9,10,2,4,10,13,6,9,1,0,2,0
30,2,12,14,1,2,3,19,3,8,0,0,2,1
41,2,3,8,1,2,3,2,5,8,1,1,3,0
69,2,15,1,2,5,9,20,2,5,0,0,1,0
70,2,16,4,2,2,3,5,5,12,1,1,1,0
26,3,17,6,2,3,8,14,1,3,0,0,2,0
30,3,19,7,2,1,7,13,1,11,0,0,3,1
32,3,19,7,2,2,3,3,5,5,1,1,2,0
33,3,4,11,2,2,12,21,0,8,0,0,3,0
52,3,1,19,2,5,9,15,1,5,0,0,3,0
69,3,11,17,1,2,12,23,2,1,0,1,3,0
30,1,17,6,1,5,9,1,0,3,0,1,3,1
31,1,13,2,1,1,6,19,6,7,1,0,2,0
47,1,15,1,1,1,7,21,5,8,1,0,2,0
24,2,17,6,1,1,7,16,0,10,0,0,3,0
26,2,13,2,1,5,9,0,2,2,0,1,2,0
30,2,13,2,1,2,2,14,0,1,0,0,2,1
45,2,2,5,1,5,9,15,4,10,0,0,1,0
47,2,5,16,1,3,4,1,2,1,0,1,2,0
59,2,3,8,1,5,11,15,0,3,0,0,1,1
65,2,17,6,1,2,3,15,0,12,0,0,1,0
71,2,9,10,1,5,9,6,5,12,1,0,2,0
19,3,20,9,1,4,10,21,2,1,0,0,1,0
30,3,15,1,2,4,10,5,0,1,0,1,1,1
34,3,18,13,2,1,6,15,1,6,0,0,1,0
43,3,14,12,1,2,3,5,3,6,0,1,2,0
46,3,1,19,2,2,2,14,0,7,0,0,3,0
49,3,18,13,1,1,5,1,0,9,0,1,3,0
51,3,17,6,2,2,12,6,4,9,0,0,1,0
52,3,9,10,2,5,11,23,6,12,1,1,1,0
69,3,9,10,1,2,3,20,4,2,0,0,2,0
70,3,1,19,1,5,1,6,3,1,0,0,2,0
23,1,3,8,1,1,7,1,6,9,1,1,2,0
30,1,14,12,2,3,8,3,1,6,0,1,1,1
37,1,1,19,1,3,8,13,3,7,0,0,1,0
43,1,20,9,2,2,2,19,2,1,0,0,1,0
30,2,7,20,2,2,12,0,4,2,0,1,2,1
40,2,11,17,2,3,4,14,3,10,0,0,2,0
48,2,1,19,2,5,11,2,1,8,0,1,3,0
57,2,12,14,1,1,7,10,2,9,0,0,2,0
18,3,5,16,2,2,2,4,3,9,0,1,1,0
30,3,1,19,2,3,8,5,2,1,0,1,1,1
44,3,12,14,2,1,6,14,2,10,0,0,3,0
48,3,8,3,1,5,1,11,0,10,0,0,1,0
54,3,15,1,1,2,12,18,5,6,1,0,1,0
55,3,4,11,2,5,11,13,3,2,0,0,2,0
75,3,11,17,2,5,11,19,4,7,0,0,1,0
20,1,18,13,1,1,6,4,1,8,0,1,1,0
30,1,3,8,1,4,10,15,5,8,1,0,2,1
33,1,8,3,1,2,2,9,1,9,0,0,3,0
56,1,14,12,1,1,6,20,3,9,0,0,2,0
19,2,17,6,1,3,4,3,6,8,1,1,2,0
30,2,20,9,1,2,12,19,4,5,0,0,2,1
42,2,7,20,1,2,3,8,6,12,1,0,1,0
57,2,8,3,2,2,2,19,4,6,0,0,1,0
62,2,10,15,2,1,5,21,5,4,1,0,2,0
63,2,7,20,2,3,4,23,1,5,0,1,2,0
72,2,8,3,2,1,7,20,4,3,0,0,2,0
18,3,16,4,1,2,3,7,6,3,1,0,3,0
21,3,14,12,1,5,1,9,6,6,1,0,1,0
30,3,1,19,2,1,7,1,4,4,0,1,3,1
40,3,15,1,2,3,4,13,2,2,0,0,1,1
47,3,19,7,1,2,12,9,4,9,0,0,3,0
52,3,9,10,1,3,4,15,0,4,0,0,1,0
55,3,11,17,1,1,5,4,2,2,0,1,3,0
68,3,15,1,1,1,6,11,3,8,0,0,1,0
20,1,15,1,2,2,12,18,1,12,0,0,3,0
27,1,9,10,1,1,7,7,5,10,1,0,1,0
30,1,6,18,1,5,9,11,3,6,0,0,1,1
38,1,14,12,2,2,2,3,2,6,0,1,1,0
44,1,16,4,1,1,7,9,4,8,0,0,2,0
46,1,15,1,2,2,12,23,2,3,0,1,3,0
47,1,14,12,1,2,2,3,5,4,1,1,2,0
50,1,3,8,1,3,4,17,2,6,0,0,3,0
19,2,15,1,2,2,3,11,2,8,0,0,1,0
24,2,18,13,2,5,1,2,6,5,1,1,2,1
30,2,4,11,1,1,7,6,6,3,1,0,3,1
35,2,3,8,1,3,4,22,3,2,0,1,3,1
46,2,6,18,2,1,5,8,5,9,1,0,2,0
64,2,16,4,1,4,10,19,5,1,1,0,2,0
67,2,9,10,2,3,4,16,0,12,0,0,2,0
69,2,15,1,1,5,1,12,3,12,0,0,3,0
74,2,6,18,1,3,8,2,1,9,0,1,3,0
27,3,12,14,1,5,11,18,2,3,0,0,2,0
30,3,15,1,1,2,2,11,4,9,0,0,2,1
43,3,1,19,2,2,2,4,0,4,0,1,2,0
46,3,19,7,1,1,6,4,0,2,0,1,1,0
60,3,2,5,1,5,11,3,0,4,0,1,2,0
65,3,12,14,1,5,11,14,2,3,0,0,1,0
66,3,19,7,2,4,10,3,2,12,0,1,3,0
19,1,8,3,1,1,7,13,0,9,0,0,1,0
30,1,19,7,2,5,11,15,0,11,0,0,1,1
53,1,12,14,1,2,2,11,1,4,0,0,2,0
28,2,2,5,1,1,7,22,6,11,1,1,3,0
30,2,16,4,1,5,1,1,2,1,0,1,2,1
36,2,14,12,1,2,2,12,0,12,0,0,2,0
44,2,15,1,1,2,12,1,0,5,0,1,1,0
46,2,3,8,2,2,3,13,2,9,0,0,3,0
54,2,11,17,2,5,9,2,5,5,1,1,2,0
70,2,14,12,1,5,1,11,5,1,1,0,1,0
29,3,10,15,2,1,5,10,2,1,0,0,1,0
30,3,13,2,2,2,3,21,1,9,0,0,1,1
34,3,19,7,1,1,6,9,2,7,0,0,2,0
59,3,12,14,1,2,12,23,5,9,1,1,3,0
67,3,8,3,1,3,4,13,5,8,1,0,2,0
26,1,14,12,1,5,1,11,2,7,0,0,3,0
30,1,20,9,2,1,7,18,0,10,0,0,3,1
40,1,10,15,1,1,6,11,1,10,0,0,3,0
43,1,13,2,1,1,6,11,6,3,1,0,1,0
48,1,4,11,2,4,10,22,6,2,1,1,1,0
71,1,2,5,2,3,4,12,2,5,0,0,2,0
30,2,2,5,2,5,9,5,2,12,0,1,3,1
