CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,BriefFacts
4409,300040121202100775,202100775,2021-12-14,200,42,3,2,2,3,3,4,"On 13-12-2021, a case of Cryptocurrency Crime was reported at Bengaluru Rural Town PS, Bengaluru Rural district. Investigation taken up under IT Act."
4410,100300609202300833,202300833,2023-11-25,216,33,1,2,2,4,1,17,"On 23-11-2023, a case of Cyber Crime was reported at Vijayapura Town PS, Vijayapura district. Investigation taken up under IT Act."
4411,100020891202500844,202500844,2025-03-17,67,4,1,1,3,6,3,2,"On 17-03-2025, a case of Money Laundering was reported at Ballari Town PS, Ballari district. Investigation taken up under PMLA."
4412,100200781202600442,202600442,2026-04-06,88,53,1,2,2,3,3,21,"On 05-04-2026, a case of Cryptocurrency Crime was reported at Koppal Rural PS, Koppal district. Investigation taken up under IT Act."
4413,100150739202500845,202500845,2025-07-27,198,58,1,2,2,4,3,17,"On 25-07-2025, a case of Cyber Crime was reported at Hassan Rural PS, Hassan district. Investigation taken up under IT Act."
4414,100250861202400745,202400745,2024-07-29,243,69,1,1,2,5,2,26,"On 28-07-2024, a case of Dark Web Crime was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under IT Act."
4415,100200781202500846,202500846,2025-11-30,275,53,1,2,2,4,3,21,"On 29-11-2025, a case of Cyber Crime was reported at Koppal Rural PS, Koppal district. Investigation taken up under IT Act."
4416,200010796202200775,202200775,2022-02-24,43,28,2,1,2,5,3,1,"On 22-02-2022, a case of Dark Web Crime was reported at Bagalkot Rural PS, Bagalkot district. Investigation taken up under IT Act."
4417,100230673202400746,202400746,2024-04-19,231,16,1,1,4,7,2,24,"On 17-04-2024, a case of Drug Offence was reported at Raichur Rural PS, Raichur district. Investigation taken up under NDPS."
4418,100170645202300834,202300834,2023-10-30,240,56,1,2,2,4,1,18,"On 29-10-2023, a case of Cyber Crime was reported at Kalaburagi Town PS, Kalaburagi district. Investigation taken up under IT Act."
4419,100110477202600443,202600443,2026-05-05,169,68,1,2,2,4,3,11,"On 04-05-2026, a case of Cyber Crime was reported at Panambur PS, Dakshina Kannada district. Investigation taken up under IT Act."
4420,100210438202300835,202300835,2023-12-10,209,1,1,1,3,6,1,22,"On 10-12-2023, a case of Money Laundering was reported at Mandya Town PS, Mandya district. Investigation taken up under PMLA."
4421,100020675202300836,202300836,2023-04-06,153,66,1,2,2,4,4,2,"On 04-04-2023, a case of Cyber Crime was reported at Ballari Rural PS, Ballari district. Investigation taken up under IT Act."
4422,100050603202400747,202400747,2024-01-10,129,60,1,2,2,3,4,5,"On 09-01-2024, a case of Cryptocurrency Crime was reported at Halasuru PS, Bengaluru Urban district. Investigation taken up under IT Act."
4423,300190539202400748,202400748,2024-06-25,5,5,3,2,2,3,4,20,"On 24-06-2024, a case of Cryptocurrency Crime was reported at Kolar Town PS, Kolar district. Investigation taken up under IT Act."
4424,100090807202300837,202300837,2023-08-04,90,54,1,2,2,4,4,17,"On 04-08-2023, a case of Cyber Crime was reported at Chikkamagaluru Town PS, Chikkamagaluru district. Investigation taken up under IT Act."
4425,100010796202500847,202500847,2025-07-26,35,28,1,2,2,4,1,17,"On 25-07-2025, a case of Cyber Crime was reported at Bagalkot Rural PS, Bagalkot district. Investigation taken up under IT Act."
4426,200100777202100776,202100776,2021-07-14,14,9,2,1,2,5,4,10,"On 13-07-2021, a case of Dark Web Crime was reported at Chitradurga Town PS, Chitradurga district. Investigation taken up under IT Act."
4427,100110371202400749,202400749,2024-02-01,98,48,1,1,2,5,3,11,"On 31-01-2024, a case of Dark Web Crime was reported at Kadri PS, Dakshina Kannada district. Investigation taken up under IT Act."
4428,300060763202200776,202200776,2022-08-31,195,43,3,1,3,6,3,6,"On 30-08-2022, a case of Money Laundering was reported at Bidar Town PS, Bidar district. Investigation taken up under PMLA."
4429,300140936202500848,202500848,2025-06-03,34,29,3,2,2,4,2,14,"On 02-06-2025, a case of Cyber Crime was reported at Gadag Town PS, Gadag district. Investigation taken up under IT Act."
4430,100150229202400750,202400750,2024-11-22,61,44,1,2,2,3,1,15,"On 20-11-2024, a case of Cryptocurrency Crime was reported at Hassan Town PS, Hassan district. Investigation taken up under IT Act."
4431,100300609202100777,202100777,2021-02-25,216,33,1,1,2,5,3,17,"On 23-02-2021, a case of Dark Web Crime was reported at Vijayapura Town PS, Vijayapura district. Investigation taken up under IT Act."
4432,100280205202500849,202500849,2025-11-14,221,35,1,2,2,3,3,29,"On 13-11-2025, a case of Cryptocurrency Crime was reported at Uttara Kannada Rural PS, Uttara Kannada district. Investigation taken up under IT Act."
4433,100090807202300838,202300838,2023-08-02,143,54,1,1,2,5,3,9,"On 31-07-2023, a case of Dark Web Crime was reported at Chikkamagaluru Town PS, Chikkamagaluru district. Investigation taken up under IT Act."
4434,100200787202200777,202200777,2022-10-11,73,19,1,2,5,8,3,21,"On 11-10-2022, a case of Theft was reported at Koppal Town PS, Koppal district. Investigation taken up under IPC."
4435,100090582202500850,202500850,2025-07-11,27,25,1,1,4,7,3,17,"On 09-07-2025, a case of Drug Offence was reported at Chikkamagaluru Rural PS, Chikkamagaluru district. Investigation taken up under NDPS."
4436,300080382202100778,202100778,2021-07-12,13,13,3,1,1,2,1,17,"On 12-07-2021, a case of Murder was reported at Chikkaballapur Rural PS, Chikkaballapur district. Investigation taken up under IPC."
4437,100200787202300839,202300839,2023-10-12,21,19,1,1,2,5,2,21,"On 10-10-2023, a case of Dark Web Crime was reported at Koppal Town PS, Koppal district. Investigation taken up under IT Act."
4438,100300609202600444,202600444,2026-01-16,216,33,1,2,2,3,4,31,"On 15-01-2026, a case of Cryptocurrency Crime was reported at Vijayapura Town PS, Vijayapura district. Investigation taken up under IT Act."
4439,100100522202100779,202100779,2021-08-06,109,18,1,1,3,6,3,10,"On 06-08-2021, a case of Money Laundering was reported at Chitradurga Rural PS, Chitradurga district. Investigation taken up under PMLA."
4440,100140936202400751,202400751,2024-07-11,32,29,1,2,2,3,2,14,"On 11-07-2024, a case of Cryptocurrency Crime was reported at Gadag Town PS, Gadag district. Investigation taken up under IT Act."
4441,100280138202100780,202100780,2021-11-24,239,32,1,2,2,4,2,29,"On 23-11-2021, a case of Cyber Crime was reported at Uttara Kannada Town PS, Uttara Kannada district. Investigation taken up under IT Act."
4442,100120527202600445,202600445,2026-01-18,186,30,1,2,2,3,4,12,"On 18-01-2026, a case of Cryptocurrency Crime was reported at Davanagere Town PS, Davanagere district. Investigation taken up under IT Act."
4443,300120527202300840,202300840,2023-09-14,186,30,3,2,5,8,4,12,"On 13-09-2023, a case of Theft was reported at Davanagere Town PS, Davanagere district. Investigation taken up under IPC."
4444,100300393202300841,202300841,2023-06-18,226,26,1,2,2,4,3,31,"On 16-06-2023, a case of Cyber Crime was reported at Vijayapura Rural PS, Vijayapura district. Investigation taken up under IT Act."
4445,300150229202400752,202400752,2024-05-28,117,44,3,1,2,5,3,15,"On 28-05-2024, a case of Dark Web Crime was reported at Hassan Town PS, Hassan district. Investigation taken up under IT Act."
4446,100180260202100781,202100781,2021-10-23,125,15,1,2,2,3,4,17,"On 22-10-2021, a case of Cryptocurrency Crime was reported at Kodagu Town PS, Kodagu district. Investigation taken up under IT Act."
4447,100300609202300842,202300842,2023-02-19,216,33,1,2,2,4,1,31,"On 18-02-2023, a case of Cyber Crime was reported at Vijayapura Town PS, Vijayapura district. Investigation taken up under IT Act."
4448,100250861202300843,202300843,2023-04-24,170,69,1,1,2,5,1,26,"On 23-04-2023, a case of Dark Web Crime was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under IT Act."
4449,100130693202200778,202200778,2022-12-24,75,11,1,2,2,4,3,13,"On 23-12-2022, a case of Cyber Crime was reported at Dharwad Rural PS, Dharwad district. Investigation taken up under IT Act."
4450,200050554202300844,202300844,2023-06-20,72,49,2,1,4,7,1,5,"On 18-06-2023, a case of Drug Offence was reported at Indiranagar PS, Bengaluru Urban district. Investigation taken up under NDPS."
4451,100080234202600446,202600446,2026-06-17,217,8,1,1,3,6,3,8,"On 16-06-2026, a case of Money Laundering was reported at Chikkaballapur Town PS, Chikkaballapur district. Investigation taken up under PMLA."
4452,100160422202200779,202200779,2022-07-14,156,67,1,2,2,4,4,16,"On 13-07-2022, a case of Cyber Crime was reported at Haveri Town PS, Haveri district. Investigation taken up under IT Act."
4453,100170645202200780,202200780,2022-05-28,235,56,1,1,2,5,4,18,"On 28-05-2022, a case of Dark Web Crime was reported at Kalaburagi Town PS, Kalaburagi district. Investigation taken up under IT Act."
4454,100240993202500851,202500851,2025-08-21,152,12,1,2,2,3,3,25,"On 20-08-2025, a case of Cryptocurrency Crime was reported at Ramanagara Rural PS, Ramanagara district. Investigation taken up under IT Act."
4455,100130693202600447,202600447,2026-03-21,120,11,1,1,1,2,2,13,"On 20-03-2026, a case of Murder was reported at Dharwad Rural PS, Dharwad district. Investigation taken up under IPC."
4456,100290606202100782,202100782,2021-11-05,230,27,1,1,2,5,4,30,"On 04-11-2021, a case of Dark Web Crime was reported at Vijayanagara Rural PS, Vijayanagara district. Investigation taken up under IT Act."
4457,100140936202400753,202400753,2024-10-18,34,29,1,2,2,3,3,14,"On 16-10-2024, a case of Cryptocurrency Crime was reported at Gadag Town PS, Gadag district. Investigation taken up under IT Act."
4458,100250512202100783,202100783,2021-11-14,137,63,1,2,2,3,3,26,"On 14-11-2021, a case of Cryptocurrency Crime was reported at Shivamogga Rural PS, Shivamogga district. Investigation taken up under IT Act."
4459,100030630202600448,202600448,2026-07-04,244,51,1,2,2,3,3,17,"On 04-07-2026, a case of Cryptocurrency Crime was reported at Market PS, Belagavi district. Investigation taken up under IT Act."
4460,100200787202100784,202100784,2021-12-06,77,19,1,1,3,6,3,21,"On 06-12-2021, a case of Money Laundering was reported at Koppal Town PS, Koppal district. Investigation taken up under PMLA."
4461,200200781202200781,202200781,2022-09-18,149,53,2,2,2,3,3,21,"On 17-09-2022, a case of Cryptocurrency Crime was reported at Koppal Rural PS, Koppal district. Investigation taken up under IT Act."
4462,100270523202400754,202400754,2024-09-12,110,10,1,2,2,3,1,28,"On 11-09-2024, a case of Cryptocurrency Crime was reported at Udupi Rural PS, Udupi district. Investigation taken up under IT Act."
4463,100180260202100785,202100785,2021-12-26,16,15,1,2,2,4,1,19,"On 24-12-2021, a case of Cyber Crime was reported at Kodagu Town PS, Kodagu district. Investigation taken up under IT Act."
4464,100290838202600449,202600449,2026-03-02,205,14,1,1,3,6,1,30,"On 02-03-2026, a case of Money Laundering was reported at Vijayanagara Town PS, Vijayanagara district. Investigation taken up under PMLA."
4465,100200787202300845,202300845,2023-10-20,133,19,1,2,2,4,1,21,"On 19-10-2023, a case of Cyber Crime was reported at Koppal Town PS, Koppal district. Investigation taken up under IT Act."
4466,100090582202400755,202400755,2024-09-02,222,25,1,2,2,3,3,9,"On 02-09-2024, a case of Cryptocurrency Crime was reported at Chikkamagaluru Rural PS, Chikkamagaluru district. Investigation taken up under IT Act."
4467,200070186202600450,202600450,2026-03-21,264,70,2,1,2,5,3,7,"On 20-03-2026, a case of Dark Web Crime was reported at Chamarajanagar Town PS, Chamarajanagar district. Investigation taken up under IT Act."
4468,200190539202100786,202100786,2021-04-23,5,5,2,2,2,3,1,20,"On 23-04-2021, a case of Cryptocurrency Crime was reported at Kolar Town PS, Kolar district. Investigation taken up under IT Act."
4469,100290606202600451,202600451,2026-06-15,230,27,1,2,5,8,4,30,"On 13-06-2026, a case of Theft was reported at Vijayanagara Rural PS, Vijayanagara district. Investigation taken up under IPC."
4470,300200781202200782,202200782,2022-04-18,232,53,3,2,2,4,3,21,"On 17-04-2022, a case of Cyber Crime was reported at Koppal Rural PS, Koppal district. Investigation taken up under IT Act."
4471,100220389202500852,202500852,2025-06-09,118,57,1,2,2,4,4,23,"On 09-06-2025, a case of Cyber Crime was reported at Krishnaraja PS, Mysuru district. Investigation taken up under IT Act."
4472,100210438202400756,202400756,2024-11-12,97,1,1,2,2,4,1,22,"On 11-11-2024, a case of Cyber Crime was reported at Mandya Town PS, Mandya district. Investigation taken up under IT Act."
4473,100220538202200783,202200783,2022-08-03,225,21,1,2,2,4,3,23,"On 03-08-2022, a case of Cyber Crime was reported at Saraswathipuram PS, Mysuru district. Investigation taken up under IT Act."
4474,100160422202200784,202200784,2022-07-03,159,67,1,1,1,2,3,16,"On 02-07-2022, a case of Murder was reported at Haveri Town PS, Haveri district. Investigation taken up under IPC."
4475,100270523202200785,202200785,2022-03-31,166,10,1,2,2,4,3,28,"On 29-03-2022, a case of Cyber Crime was reported at Udupi Rural PS, Udupi district. Investigation taken up under IT Act."
4476,300120469202600452,202600452,2026-05-18,46,37,3,2,2,4,1,12,"On 16-05-2026, a case of Cyber Crime was reported at Davanagere Rural PS, Davanagere district. Investigation taken up under IT Act."
4477,200170645202300846,202300846,2023-05-11,115,56,2,1,1,2,3,18,"On 10-05-2023, a case of Murder was reported at Kalaburagi Town PS, Kalaburagi district. Investigation taken up under IPC."
4478,100290838202500853,202500853,2025-12-13,228,14,1,1,3,6,4,30,"On 13-12-2025, a case of Money Laundering was reported at Vijayanagara Town PS, Vijayanagara district. Investigation taken up under PMLA."
4479,100200781202500854,202500854,2025-09-28,252,53,1,2,2,4,3,21,"On 26-09-2025, a case of Cyber Crime was reported at Koppal Rural PS, Koppal district. Investigation taken up under IT Act."
4480,100110477202300847,202300847,2023-04-24,250,68,1,2,5,8,1,11,"On 24-04-2023, a case of Theft was reported at Panambur PS, Dakshina Kannada district. Investigation taken up under IPC."
4481,100270812202600453,202600453,2026-01-26,53,3,1,2,2,4,1,28,"On 25-01-2026, a case of Cyber Crime was reported at Udupi Town PS, Udupi district. Investigation taken up under IT Act."
4482,100270523202200786,202200786,2022-03-25,110,10,1,1,3,6,3,28,"On 24-03-2022, a case of Money Laundering was reported at Udupi Rural PS, Udupi district. Investigation taken up under PMLA."
4483,100110609202500855,202500855,2025-04-16,257,71,1,2,2,3,3,11,"On 16-04-2025, a case of Cryptocurrency Crime was reported at Mangaluru South PS, Dakshina Kannada district. Investigation taken up under IT Act."
4484,100090807202100787,202100787,2021-10-23,90,54,1,2,2,3,3,9,"On 23-10-2021, a case of Cryptocurrency Crime was reported at Chikkamagaluru Town PS, Chikkamagaluru district. Investigation taken up under IT Act."
4485,200310477202600454,202600454,2026-05-06,270,20,2,1,3,6,4,32,"On 05-05-2026, a case of Money Laundering was reported at Yadgir Rural PS, Yadgir district. Investigation taken up under PMLA."
4486,100160489202500856,202500856,2025-11-25,18,17,1,1,2,5,3,16,"On 24-11-2025, a case of Dark Web Crime was reported at Haveri Rural PS, Haveri district. Investigation taken up under IT Act."
4487,300270523202400757,202400757,2024-01-19,166,10,3,2,2,4,4,28,"On 18-01-2024, a case of Cyber Crime was reported at Udupi Rural PS, Udupi district. Investigation taken up under IT Act."
4488,100050769202200787,202200787,2022-03-17,233,39,1,1,2,5,3,5,"On 16-03-2022, a case of Dark Web Crime was reported at Whitefield PS, Bengaluru Urban district. Investigation taken up under IT Act."
4489,100180644202100788,202100788,2021-04-16,212,46,1,1,3,6,3,17,"On 16-04-2021, a case of Money Laundering was reported at Kodagu Rural PS, Kodagu district. Investigation taken up under PMLA."
