CaseMasterID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,OccurrenceBriefFacts
4667,2021-10-10T12:52:14,2021-10-10T17:52:14,2021-10-11T15:52:14,16.8815,75.7616,"Incident occurred near coordinates 16.8815, 75.7616 within the jurisdiction of Vijayapura Town PS."
4668,2026-06-20T18:54:15,2026-06-20T20:54:15,2026-06-22T00:54:15,16.7078,77.1587,"Incident occurred near coordinates 16.7078, 77.1587 within the jurisdiction of Yadgir Town PS."
4669,2024-04-15T22:06:23,2024-04-15T23:06:23,2024-04-17T12:06:23,15.4528,74.9725,"Incident occurred near coordinates 15.4528, 74.9725 within the jurisdiction of Dharwad Town PS."
4670,2023-02-12T02:14:00,2023-02-12T03:14:00,2023-02-12T23:14:00,15.8884,74.4588,"Incident occurred near coordinates 15.8884, 74.4588 within the jurisdiction of Khadebazar PS."
4671,2023-06-25T23:50:57,2023-06-26T03:50:57,2023-06-27T12:50:57,13.8908,75.4957,"Incident occurred near coordinates 13.8908, 75.4957 within the jurisdiction of Shivamogga Rural PS."
4672,2023-01-18T19:11:19,2023-01-19T00:11:19,2023-01-18T23:11:19,15.8321,74.5445,"Incident occurred near coordinates 15.8321, 74.5445 within the jurisdiction of Camp PS."
4673,2022-02-20T07:20:19,2022-02-20T12:20:19,2022-02-20T22:20:19,12.7962,77.307,"Incident occurred near coordinates 12.7962, 77.307 within the jurisdiction of Ramanagara Rural PS."
4674,2021-01-14T11:09:28,2021-01-14T11:09:28,2021-01-16T06:09:28,12.934,77.6037,"Incident occurred near coordinates 12.934, 77.6037 within the jurisdiction of Cubbon Park PS."
4675,2021-07-15T18:36:52,2021-07-15T19:36:52,2021-07-15T21:36:52,13.3012,75.7746,"Incident occurred near coordinates 13.3012, 75.7746 within the jurisdiction of Chikkamagaluru Town PS."
4676,2021-04-09T01:08:33,2021-04-09T05:08:33,2021-04-10T02:08:33,14.4051,75.8443,"Incident occurred near coordinates 14.4051, 75.8443 within the jurisdiction of Davanagere Rural PS."
4677,2024-10-29T20:51:50,2024-10-29T20:51:50,2024-10-30T09:51:50,16.7817,77.1781,"Incident occurred near coordinates 16.7817, 77.1781 within the jurisdiction of Yadgir Rural PS."
4678,2025-06-24T09:47:02,2025-06-24T15:47:02,2025-06-25T10:47:02,14.2138,76.4094,"Incident occurred near coordinates 14.2138, 76.4094 within the jurisdiction of Chitradurga Town PS."
4679,2025-06-01T02:36:20,2025-06-01T03:36:20,2025-06-02T15:36:20,16.1551,75.6422,"Incident occurred near coordinates 16.1551, 75.6422 within the jurisdiction of Bagalkot Town PS."
4680,2022-05-12T06:36:27,2022-05-12T07:36:27,2022-05-14T02:36:27,16.7034,77.1774,"Incident occurred near coordinates 16.7034, 77.1774 within the jurisdiction of Yadgir Rural PS."
4681,2022-08-14T21:17:00,2022-08-15T02:17:00,2022-08-16T18:17:00,12.6601,77.2094,"Incident occurred near coordinates 12.6601, 77.2094 within the jurisdiction of Ramanagara Rural PS."
4682,2022-07-26T12:50:37,2022-07-26T15:50:37,2022-07-28T06:50:37,15.2961,76.1974,"Incident occurred near coordinates 15.2961, 76.1974 within the jurisdiction of Koppal Rural PS."
4683,2025-10-15T23:07:15,2025-10-16T03:07:15,2025-10-16T06:07:15,17.3665,76.7619,"Incident occurred near coordinates 17.3665, 76.7619 within the jurisdiction of Kalaburagi Rural PS."
4684,2023-12-18T04:16:52,2023-12-18T10:16:52,2023-12-20T01:16:52,14.5127,75.9004,"Incident occurred near coordinates 14.5127, 75.9004 within the jurisdiction of Davanagere Town PS."
4685,2026-07-12T15:52:59,2026-07-12T16:52:59,2026-07-13T18:52:59,12.905,77.5524,"Incident occurred near coordinates 12.905, 77.5524 within the jurisdiction of Indiranagar PS."
4686,2025-02-25T07:19:01,2025-02-25T08:19:01,2025-02-26T11:19:01,13.3098,74.6638,"Incident occurred near coordinates 13.3098, 74.6638 within the jurisdiction of Udupi Rural PS."
4687,2025-01-04T07:04:37,2025-01-04T09:04:37,2025-01-05T12:04:37,16.8188,75.7105,"Incident occurred near coordinates 16.8188, 75.7105 within the jurisdiction of Vijayapura Town PS."
4688,2025-03-30T17:21:52,2025-03-30T22:21:52,2025-03-31T23:21:52,13.9714,75.56,"Incident occurred near coordinates 13.9714, 75.56 within the jurisdiction of Shivamogga Town PS."
4689,2024-02-09T13:41:42,2024-02-09T17:41:42,2024-02-10T00:41:42,15.242,76.4274,"Incident occurred near coordinates 15.242, 76.4274 within the jurisdiction of Vijayanagara Town PS."
4690,2021-10-22T23:15:36,2021-10-23T00:15:36,2021-10-24T06:15:36,17.8872,77.5978,"Incident occurred near coordinates 17.8872, 77.5978 within the jurisdiction of Bidar Rural PS."
4691,2021-09-20T16:56:21,2021-09-20T16:56:21,2021-09-22T11:56:21,13.2749,75.7638,"Incident occurred near coordinates 13.2749, 75.7638 within the jurisdiction of Chikkamagaluru Town PS."
4692,2021-04-30T20:23:09,2021-04-30T21:23:09,2021-05-01T07:23:09,17.9874,77.5059,"Incident occurred near coordinates 17.9874, 77.5059 within the jurisdiction of Bidar Town PS."
4693,2021-09-15T14:04:55,2021-09-15T20:04:55,2021-09-15T20:04:55,15.4824,75.7079,"Incident occurred near coordinates 15.4824, 75.7079 within the jurisdiction of Gadag Rural PS."
4694,2021-11-15T21:29:50,2021-11-16T02:29:50,2021-11-17T08:29:50,15.1911,76.4237,"Incident occurred near coordinates 15.1911, 76.4237 within the jurisdiction of Vijayanagara Rural PS."
4695,2026-01-20T23:03:08,2026-01-20T23:03:08,2026-01-23T02:03:08,14.7985,74.7615,"Incident occurred near coordinates 14.7985, 74.7615 within the jurisdiction of Uttara Kannada Rural PS."
4696,2021-03-13T19:32:54,2021-03-14T00:32:54,2021-03-15T01:32:54,16.7173,77.0897,"Incident occurred near coordinates 16.7173, 77.0897 within the jurisdiction of Yadgir Town PS."
4697,2025-04-05T07:30:31,2025-04-05T12:30:31,2025-04-06T19:30:31,14.4517,75.981,"Incident occurred near coordinates 14.4517, 75.981 within the jurisdiction of Davanagere Town PS."
4698,2026-01-16T15:24:12,2026-01-16T18:24:12,2026-01-18T16:24:12,14.5139,75.9774,"Incident occurred near coordinates 14.5139, 75.9774 within the jurisdiction of Davanagere Rural PS."
4699,2026-07-14T13:28:32,2026-07-14T13:28:32,2026-07-16T13:28:32,11.9554,77.0089,"Incident occurred near coordinates 11.9554, 77.0089 within the jurisdiction of Chamarajanagar Rural PS."
4700,2023-04-20T06:37:12,2023-04-20T09:37:12,2023-04-20T14:37:12,12.4116,75.8247,"Incident occurred near coordinates 12.4116, 75.8247 within the jurisdiction of Kodagu Rural PS."
4701,2021-09-25T20:51:50,2021-09-25T22:51:50,2021-09-27T11:51:50,13.3372,74.6823,"Incident occurred near coordinates 13.3372, 74.6823 within the jurisdiction of Udupi Town PS."
4702,2021-09-24T11:32:27,2021-09-24T16:32:27,2021-09-25T04:32:27,11.9957,76.9688,"Incident occurred near coordinates 11.9957, 76.9688 within the jurisdiction of Chamarajanagar Rural PS."
4703,2023-03-31T04:02:28,2023-03-31T08:02:28,2023-04-02T05:02:28,12.3102,76.6799,"Incident occurred near coordinates 12.3102, 76.6799 within the jurisdiction of Saraswathipuram PS."
4704,2024-04-28T08:48:49,2024-04-28T12:48:49,2024-04-29T22:48:49,15.3187,76.0873,"Incident occurred near coordinates 15.3187, 76.0873 within the jurisdiction of Koppal Rural PS."
4705,2024-07-14T20:30:52,2024-07-14T21:30:52,2024-07-16T02:30:52,12.9492,77.6068,"Incident occurred near coordinates 12.9492, 77.6068 within the jurisdiction of Koramangala PS."
4706,2026-05-29T13:34:23,2026-05-29T18:34:23,2026-05-29T18:34:23,15.3736,75.6329,"Incident occurred near coordinates 15.3736, 75.6329 within the jurisdiction of Gadag Town PS."
4707,2025-05-16T04:46:05,2025-05-16T07:46:05,2025-05-16T14:46:05,13.8641,75.4939,"Incident occurred near coordinates 13.8641, 75.4939 within the jurisdiction of Shivamogga Town PS."
4708,2022-02-09T12:21:20,2022-02-09T13:21:20,2022-02-11T10:21:20,14.518,75.9829,"Incident occurred near coordinates 14.518, 75.9829 within the jurisdiction of Davanagere Town PS."
4709,2023-01-22T07:58:19,2023-01-22T12:58:19,2023-01-22T22:58:19,16.7954,77.0673,"Incident occurred near coordinates 16.7954, 77.0673 within the jurisdiction of Yadgir Town PS."
4710,2022-04-12T03:20:19,2022-04-12T07:20:19,2022-04-12T16:20:19,12.3351,76.705,"Incident occurred near coordinates 12.3351, 76.705 within the jurisdiction of Krishnaraja PS."
4711,2022-09-16T16:13:17,2022-09-16T20:13:17,2022-09-17T11:13:17,12.3354,75.8753,"Incident occurred near coordinates 12.3354, 75.8753 within the jurisdiction of Kodagu Rural PS."
4712,2025-09-04T00:38:48,2025-09-04T06:38:48,2025-09-06T00:38:48,12.4565,76.8469,"Incident occurred near coordinates 12.4565, 76.8469 within the jurisdiction of Mandya Rural PS."
4713,2024-09-07T21:52:20,2024-09-08T01:52:20,2024-09-09T15:52:20,15.2591,76.4156,"Incident occurred near coordinates 15.2591, 76.4156 within the jurisdiction of Vijayanagara Town PS."
4714,2025-05-05T13:38:37,2025-05-05T14:38:37,2025-05-05T19:38:37,14.4281,75.8844,"Incident occurred near coordinates 14.4281, 75.8844 within the jurisdiction of Davanagere Rural PS."
4715,2024-07-10T16:27:37,2024-07-10T22:27:37,2024-07-12T17:27:37,12.2878,76.6111,"Incident occurred near coordinates 12.2878, 76.6111 within the jurisdiction of Krishnaraja PS."
4716,2021-09-06T21:18:15,2021-09-07T02:18:15,2021-09-08T19:18:15,14.5304,75.8501,"Incident occurred near coordinates 14.5304, 75.8501 within the jurisdiction of Davanagere Rural PS."
4717,2024-09-01T09:55:33,2024-09-01T11:55:33,2024-09-01T19:55:33,16.2225,77.3245,"Incident occurred near coordinates 16.2225, 77.3245 within the jurisdiction of Raichur Rural PS."
4718,2024-10-14T06:23:10,2024-10-14T10:23:10,2024-10-15T14:23:10,12.7033,77.2515,"Incident occurred near coordinates 12.7033, 77.2515 within the jurisdiction of Ramanagara Town PS."
4719,2025-07-01T04:20:38,2025-07-01T10:20:38,2025-07-01T15:20:38,15.2825,76.1162,"Incident occurred near coordinates 15.2825, 76.1162 within the jurisdiction of Koppal Town PS."
4720,2023-11-08T14:47:12,2023-11-08T15:47:12,2023-11-10T07:47:12,16.8105,77.1738,"Incident occurred near coordinates 16.8105, 77.1738 within the jurisdiction of Yadgir Town PS."
4721,2026-04-01T10:37:19,2026-04-01T13:37:19,2026-04-03T09:37:19,12.2683,75.8073,"Incident occurred near coordinates 12.2683, 75.8073 within the jurisdiction of Kodagu Rural PS."
4722,2022-03-24T07:32:51,2022-03-24T12:32:51,2022-03-25T09:32:51,15.401,75.0173,"Incident occurred near coordinates 15.401, 75.0173 within the jurisdiction of Dharwad Town PS."
4723,2023-12-18T12:54:05,2023-12-18T12:54:05,2023-12-19T12:54:05,15.4058,76.2058,"Incident occurred near coordinates 15.4058, 76.2058 within the jurisdiction of Koppal Town PS."
4724,2024-11-11T14:05:02,2024-11-11T18:05:02,2024-11-12T01:05:02,13.014,77.6256,"Incident occurred near coordinates 13.014, 77.6256 within the jurisdiction of Koramangala PS."
4725,2022-02-08T09:28:18,2022-02-08T15:28:18,2022-02-09T16:28:18,12.9839,77.6372,"Incident occurred near coordinates 12.9839, 77.6372 within the jurisdiction of Cubbon Park PS."
4726,2022-05-26T05:01:21,2022-05-26T11:01:21,2022-05-28T01:01:21,13.3528,75.832,"Incident occurred near coordinates 13.3528, 75.832 within the jurisdiction of Chikkamagaluru Town PS."
4727,2023-12-21T14:03:42,2023-12-21T19:03:42,2023-12-23T18:03:42,16.7248,77.1367,"Incident occurred near coordinates 16.7248, 77.1367 within the jurisdiction of Yadgir Town PS."
4728,2024-02-20T22:37:35,2024-02-21T02:37:35,2024-02-21T11:37:35,14.4663,75.9521,"Incident occurred near coordinates 14.4663, 75.9521 within the jurisdiction of Davanagere Town PS."
4729,2022-11-23T20:46:31,2022-11-24T02:46:31,2022-11-25T13:46:31,12.3427,76.5768,"Incident occurred near coordinates 12.3427, 76.5768 within the jurisdiction of Krishnaraja PS."
4730,2024-12-04T06:22:04,2024-12-04T06:22:04,2024-12-04T18:22:04,14.393,75.8924,"Incident occurred near coordinates 14.393, 75.8924 within the jurisdiction of Davanagere Rural PS."
4731,2022-12-28T01:57:11,2022-12-28T05:57:11,2022-12-29T05:57:11,12.6603,77.3094,"Incident occurred near coordinates 12.6603, 77.3094 within the jurisdiction of Ramanagara Rural PS."
4732,2022-05-28T03:40:53,2022-05-28T07:40:53,2022-05-28T14:40:53,12.7887,75.2129,"Incident occurred near coordinates 12.7887, 75.2129 within the jurisdiction of Panambur PS."
4733,2023-03-19T10:56:42,2023-03-19T13:56:42,2023-03-20T22:56:42,13.3877,77.7069,"Incident occurred near coordinates 13.3877, 77.7069 within the jurisdiction of Chikkaballapur Town PS."
4734,2024-01-05T16:21:40,2024-01-05T22:21:40,2024-01-05T21:21:40,15.3827,76.1216,"Incident occurred near coordinates 15.3827, 76.1216 within the jurisdiction of Koppal Rural PS."
4735,2024-12-22T04:12:33,2024-12-22T08:12:33,2024-12-23T07:12:33,13.8848,75.5006,"Incident occurred near coordinates 13.8848, 75.5006 within the jurisdiction of Shivamogga Town PS."
4736,2025-09-11T14:42:41,2025-09-11T14:42:41,2025-09-13T01:42:41,12.7725,75.3175,"Incident occurred near coordinates 12.7725, 75.3175 within the jurisdiction of Kadri PS."
4737,2024-06-02T15:58:29,2024-06-02T20:58:29,2024-06-03T02:58:29,11.9634,76.8858,"Incident occurred near coordinates 11.9634, 76.8858 within the jurisdiction of Chamarajanagar Rural PS."
4738,2026-02-24T13:36:35,2026-02-24T17:36:35,2026-02-25T18:36:35,12.9764,76.0624,"Incident occurred near coordinates 12.9764, 76.0624 within the jurisdiction of Hassan Rural PS."
4739,2021-11-27T22:28:43,2021-11-28T02:28:43,2021-11-28T08:28:43,13.3461,77.5424,"Incident occurred near coordinates 13.3461, 77.5424 within the jurisdiction of Bengaluru Rural Town PS."
4740,2022-03-15T12:29:19,2022-03-15T13:29:19,2022-03-17T07:29:19,13.077,78.1754,"Incident occurred near coordinates 13.077, 78.1754 within the jurisdiction of Kolar Town PS."
4741,2023-12-14T15:55:15,2023-12-14T21:55:15,2023-12-15T07:55:15,13.9678,75.5428,"Incident occurred near coordinates 13.9678, 75.5428 within the jurisdiction of Shivamogga Town PS."
4742,2023-08-15T01:11:37,2023-08-15T06:11:37,2023-08-16T11:11:37,13.8584,75.6063,"Incident occurred near coordinates 13.8584, 75.6063 within the jurisdiction of Shivamogga Rural PS."
4743,2021-12-01T13:27:00,2021-12-01T18:27:00,2021-12-03T11:27:00,12.8623,75.2438,"Incident occurred near coordinates 12.8623, 75.2438 within the jurisdiction of Mangaluru North PS."
4744,2022-08-13T20:17:16,2022-08-14T01:17:16,2022-08-15T00:17:16,12.4449,76.8341,"Incident occurred near coordinates 12.4449, 76.8341 within the jurisdiction of Mandya Rural PS."
4745,2025-11-28T05:08:53,2025-11-28T10:08:53,2025-11-29T13:08:53,12.3636,76.5988,"Incident occurred near coordinates 12.3636, 76.5988 within the jurisdiction of Narasimharaja PS."
4746,2024-12-15T13:25:35,2024-12-15T18:25:35,2024-12-16T06:25:35,14.4315,75.9941,"Incident occurred near coordinates 14.4315, 75.9941 within the jurisdiction of Davanagere Rural PS."
4747,2022-04-24T12:05:33,2022-04-24T16:05:33,2022-04-25T21:05:33,16.152,77.2776,"Incident occurred near coordinates 16.152, 77.2776 within the jurisdiction of Raichur Rural PS."
4748,2023-03-01T10:38:52,2023-03-01T14:38:52,2023-03-03T11:38:52,17.3779,76.91,"Incident occurred near coordinates 17.3779, 76.91 within the jurisdiction of Kalaburagi Town PS."
4749,2025-09-07T22:39:54,2025-09-08T02:39:54,2025-09-09T02:39:54,12.9352,76.1087,"Incident occurred near coordinates 12.9352, 76.1087 within the jurisdiction of Hassan Town PS."
4750,2021-09-13T13:48:17,2021-09-13T15:48:17,2021-09-14T04:48:17,16.787,77.1497,"Incident occurred near coordinates 16.787, 77.1497 within the jurisdiction of Yadgir Town PS."
4751,2022-06-12T19:47:41,2022-06-13T01:47:41,2022-06-13T10:47:41,15.7981,74.483,"Incident occurred near coordinates 15.7981, 74.483 within the jurisdiction of Camp PS."
4752,2024-11-13T16:59:59,2024-11-13T18:59:59,2024-11-14T15:59:59,12.2916,75.8601,"Incident occurred near coordinates 12.2916, 75.8601 within the jurisdiction of Kodagu Town PS."
4753,2021-08-13T15:59:04,2021-08-13T15:59:04,2021-08-14T04:59:04,12.656,77.2255,"Incident occurred near coordinates 12.656, 77.2255 within the jurisdiction of Ramanagara Town PS."
4754,2023-05-21T16:56:45,2023-05-21T16:56:45,2023-05-22T00:56:45,13.3264,75.7237,"Incident occurred near coordinates 13.3264, 75.7237 within the jurisdiction of Chikkamagaluru Rural PS."
4755,2025-11-10T16:09:45,2025-11-10T19:09:45,2025-11-12T07:09:45,12.9913,76.0884,"Incident occurred near coordinates 12.9913, 76.0884 within the jurisdiction of Hassan Rural PS."
4756,2021-10-25T20:50:25,2021-10-25T21:50:25,2021-10-26T04:50:25,15.3688,75.7009,"Incident occurred near coordinates 15.3688, 75.7009 within the jurisdiction of Gadag Rural PS."
4757,2021-01-08T00:56:53,2021-01-08T06:56:53,2021-01-10T04:56:53,13.4107,77.1897,"Incident occurred near coordinates 13.4107, 77.1897 within the jurisdiction of Tumakuru Town PS."
4758,2021-11-22T18:06:55,2021-11-22T22:06:55,2021-11-23T10:06:55,15.1878,76.5037,"Incident occurred near coordinates 15.1878, 76.5037 within the jurisdiction of Vijayanagara Town PS."
4759,2023-09-25T03:36:58,2023-09-25T03:36:58,2023-09-25T10:36:58,13.9305,75.631,"Incident occurred near coordinates 13.9305, 75.631 within the jurisdiction of Shivamogga Rural PS."
4760,2022-06-25T14:49:16,2022-06-25T18:49:16,2022-06-25T16:49:16,15.4246,76.1317,"Incident occurred near coordinates 15.4246, 76.1317 within the jurisdiction of Koppal Town PS."
4761,2025-12-31T12:24:38,2025-12-31T13:24:38,2026-01-02T02:24:38,16.8074,77.1475,"Incident occurred near coordinates 16.8074, 77.1475 within the jurisdiction of Yadgir Rural PS."
4762,2025-04-13T14:21:05,2025-04-13T19:21:05,2025-04-13T22:21:05,17.3425,76.874,"Incident occurred near coordinates 17.3425, 76.874 within the jurisdiction of Kalaburagi Rural PS."
4763,2022-10-12T04:15:48,2022-10-12T08:15:48,2022-10-12T11:15:48,17.9702,77.4423,"Incident occurred near coordinates 17.9702, 77.4423 within the jurisdiction of Bidar Rural PS."
4764,2025-03-23T01:14:54,2025-03-23T03:14:54,2025-03-23T12:14:54,12.6017,76.8164,"Incident occurred near coordinates 12.6017, 76.8164 within the jurisdiction of Mandya Rural PS."
4765,2024-07-08T03:16:00,2024-07-08T04:16:00,2024-07-10T02:16:00,16.1749,75.5914,"Incident occurred near coordinates 16.1749, 75.5914 within the jurisdiction of Bagalkot Rural PS."
4766,2022-04-19T17:43:57,2022-04-19T18:43:57,2022-04-20T15:43:57,15.1687,76.4195,"Incident occurred near coordinates 15.1687, 76.4195 within the jurisdiction of Vijayanagara Rural PS."
4767,2025-03-08T13:24:36,2025-03-08T16:24:36,2025-03-09T18:24:36,12.3035,76.5748,"Incident occurred near coordinates 12.3035, 76.5748 within the jurisdiction of Narasimharaja PS."
4768,2021-10-03T09:06:50,2021-10-03T14:06:50,2021-10-04T05:06:50,16.8221,77.1584,"Incident occurred near coordinates 16.8221, 77.1584 within the jurisdiction of Yadgir Town PS."
4769,2023-10-23T00:44:12,2023-10-23T06:44:12,2023-10-23T05:44:12,12.7231,77.2033,"Incident occurred near coordinates 12.7231, 77.2033 within the jurisdiction of Ramanagara Town PS."
4770,2022-05-31T08:40:08,2022-05-31T14:40:08,2022-06-01T18:40:08,13.2149,77.6528,"Incident occurred near coordinates 13.2149, 77.6528 within the jurisdiction of Bengaluru Rural Town PS."
4771,2021-07-31T00:05:21,2021-07-31T06:05:21,2021-08-02T03:05:21,12.3412,75.7609,"Incident occurred near coordinates 12.3412, 75.7609 within the jurisdiction of Kodagu Town PS."
4772,2022-06-24T12:24:36,2022-06-24T17:24:36,2022-06-24T18:24:36,13.2689,77.5437,"Incident occurred near coordinates 13.2689, 77.5437 within the jurisdiction of Bengaluru Rural Rural PS."
